year,province(ENG),variety ENG,Planting area (rai),Harvested area (rai),Production (ton),Yield by Planting area (kg/rai),Yield by Harvested area (kg/rai),Portion of planting in province (percent)
2014,Chon Buri,NonPhotoperiodSensitiveRice,28905,28492,14339,496,503,36.31
2014,Chon Buri,ChaiNat1,1866,1852,1029,551,556,2.34
2014,Chon Buri,KhlongLuang1,1482,1478,878,592,594,1.86
2014,Chon Buri,PTT1,10260,10237,6625,646,647,12.89
2014,Chon Buri,SuphanBuri1,1125,1119,737,655,659,1.41
2014,Samut Prakan,SuphanBuri60,6544,6522,5370,821,823,17.05
2014,Samut Prakan,NonPhotoperiodSensitiveRice,28642,28562,22438,783,786,74.61
2014,Samut Prakan,PTT1,3203,3203,2714,847,847,8.34
2014,Samut Sakhon,PhotoperiodSensitiveRice,849,849,522,615,615,7.35
2014,Samut Sakhon,NonPhotoperiodSensitiveRice,8594,8507,6164,717,725,74.45
2014,Samut Sakhon,ChaiNat1,879,879,563,641,641,7.62
2014,Samut Sakhon,PTT1,547,547,304,556,556,4.74
2014,Samut Sakhon,SuphanBuri1,674,674,520,772,772,5.84
2014,Nakhon Pathom,NativeRice,5634,5634,2698,479,479,1.57
2014,Nakhon Pathom,SuphanBuri60,10247,10247,7424,725,725,2.85
2014,Nakhon Pathom,NonPhotoperiodSensitiveRice,273919,273519,203843,744,745,76.1
2014,Nakhon Pathom,ChaiNat1,26346,26346,20143,765,765,7.32
2014,Nakhon Pathom,PTT1,13533,13533,9723,718,718,3.76
2014,Nakhon Pathom,SuphanBuri1,30246,30246,22126,732,732,8.4
2014,Kanchanaburi,NativeRice,45782,42934,15763,344,367,11.09
2014,Kanchanaburi,KDML105,62496,58457,22197,355,380,15.13
2014,Kanchanaburi,SuphanBuri60,5246,5014,2914,555,581,1.27
2014,Kanchanaburi,PhotoperiodSensitiveRice,43291,41378,22228,513,537,10.48
2014,Kanchanaburi,NonPhotoperiodSensitiveRice,58097,55379,37432,644,676,14.07
2014,Kanchanaburi,ChaiNat1,42637,40753,25938,608,636,10.32
2014,Kanchanaburi,SupanburiAromaticRice,1864,1782,1156,620,649,0.45
2014,Kanchanaburi,PTT1,32462,30905,22500,693,728,7.86
2014,Kanchanaburi,SuphanBuri1,121127,115093,86357,713,750,29.33
2014,Ratchaburi,NativeRice,9546,9345,4160,436,445,3
2014,Ratchaburi,KDML105,5094,4951,1992,391,402,1.59
2014,Ratchaburi,SuphanBuri60,2466,2445,1212,491,496,0.77
2014,Ratchaburi,PhotoperiodSensitiveRice,20345,20169,8963,441,444,6.36
2014,Ratchaburi,NonPhotoperiodSensitiveRice,53989,53522,35234,653,658,16.89
2014,Ratchaburi,ChaiNat1,12475,12367,8458,678,684,3.9
2014,Ratchaburi,PTT1,13859,13640,9771,705,716,4.33
2014,Ratchaburi,SuphanBuri1,201947,198099,142104,704,717,63.16
2014,Samut Songkhram,NonPhotoperiodSensitiveRice,2047,2047,1425,696,696,54.46
2014,Samut Songkhram,SuphanBuri1,1712,1712,1214,709,709,45.54
2014,Phetchaburi,NativeRice,5437,5221,2222,409,426,1.76
2014,Phetchaburi,KDML105,1164,1099,537,461,489,0.38
2014,Phetchaburi,SuphanBuri60,12898,12800,9119,707,712,4.17
2014,Phetchaburi,PhotoperiodSensitiveRice,46781,46425,27330,584,589,15.12
2014,Phetchaburi,NonPhotoperiodSensitiveRice,122013,118497,85724,703,723,39.44
2014,Phetchaburi,ChaiNat1,25251,24647,17542,695,712,8.16
2014,Phetchaburi,PTT1,4256,4224,3097,728,733,1.38
2014,Phetchaburi,SuphanBuri1,91529,89233,65660,717,736,29.59
2014,Prachuap Khiri Khan,NativeRice,1352,1337,541,400,405,2.98
2014,Prachuap Khiri Khan,KDML105,1844,1824,787,427,431,4.06
2014,Prachuap Khiri Khan,SuphanBuri60,1256,1192,581,463,487,2.77
2014,Prachuap Khiri Khan,PhotoperiodSensitiveRice,1642,1624,884,538,544,3.62
2014,Prachuap Khiri Khan,NonPhotoperiodSensitiveRice,7883,7566,3776,479,499,17.36
2014,Prachuap Khiri Khan,ChaiNat1,24110,22760,13350,554,587,53.11
2014,Prachuap Khiri Khan,PTT1,1145,1094,681,595,622,2.52
2014,Prachuap Khiri Khan,SuphanBuri1,6166,5862,3549,576,605,13.58
2014,Chumphon,NativeRice,2013,2002,717,356,358,33.05
2014,Chumphon,KDML105,327,327,111,339,339,5.37
2014,Chumphon,PhotoperiodSensitiveRice,1183,1183,421,356,356,19.43
2014,Chumphon,PTT1,2567,2538,1084,422,427,42.15
2014,Ranong,NativeRice,647,647,228,352,352,55.25
2014,Ranong,PhotoperiodSensitiveRice,524,512,159,303,311,44.75
2014,Surat Thani,NativeRice,240,240,73,304,304,3.42
2014,Surat Thani,KDML105,290,290,96,331,331,4.13
2014,Surat Thani,PhotoperiodSensitiveRice,1350,1350,493,365,365,19.22
2014,Surat Thani,NonPhotoperiodSensitiveRice,207,207,64,309,309,2.95
2014,Surat Thani,ChaiNat1,270,270,107,396,396,3.85
2014,Surat Thani,PTT1,4056,4025,1574,388,391,57.77
2014,Surat Thani,SuphanBuri1,608,608,260,428,428,8.66
2014,Phangnga,NativeRice,483,476,144,298,303,34.4
2014,Phangnga,KDML105,300,294,98,327,333,21.37
2014,Phangnga,PhotoperiodSensitiveRice,416,414,132,317,319,29.63
2014,Phangnga,PTT1,205,205,79,385,385,14.6
2014,Phuket,NativeRice,15,15,7,467,467,23.81
2014,Phuket,PhotoperiodSensitiveRice,48,47,24,500,511,76.19
2014,Krabi,NativeRice,1812,1803,565,312,313,27.95
2014,Krabi,PhotoperiodSensitiveRice,4670,4646,1414,303,304,72.05
2014,Trang,NativeRice,10865,10773,4048,373,376,89.09
2014,Trang,PhotoperiodSensitiveRice,1047,1043,426,407,408,8.58
2014,Trang,PTT1,284,284,120,423,423,2.33
2014,Nakhon Si Thammarat,NativeRice,38546,37490,12538,325,334,13.04
2014,Nakhon Si Thammarat,KDML105,3204,3196,1119,349,350,1.08
2014,Nakhon Si Thammarat,SuphanBuri60,5634,5617,2475,439,441,1.91
2014,Nakhon Si Thammarat,PhotoperiodSensitiveRice,54562,54371,19231,352,354,18.47
2014,Nakhon Si Thammarat,NonPhotoperiodSensitiveRice,123122,122697,60989,495,497,41.68
2014,Nakhon Si Thammarat,ChaiNat1,39645,39446,20666,521,524,13.42
2014,Nakhon Si Thammarat,PTT1,25463,25032,12058,474,482,8.62
2014,Nakhon Si Thammarat,SuphanBuri1,5246,5070,2467,470,487,1.78
2014,Phatthalung,NativeRice,71533,70748,23374,327,330,52.38
2014,Phatthalung,PhotoperiodSensitiveRice,30246,29754,12173,402,409,22.16
2014,Phatthalung,NonPhotoperiodSensitiveRice,16329,16293,10029,614,616,11.96
2014,Phatthalung,ChaiNat1,12078,12051,7134,591,592,8.85
2014,Phatthalung,PTT1,6352,6129,3882,611,633,4.65
2014,Songkhla,NativeRice,82236,81889,33595,409,410,40.01
2014,Songkhla,PhotoperiodSensitiveRice,54724,54383,29008,530,533,26.63
2014,Songkhla,NonPhotoperiodSensitiveRice,38824,38728,26497,682,684,18.89
2014,Songkhla,ChaiNat1,7298,7280,4267,585,586,3.55
2014,Songkhla,PTT1,18364,18229,11736,639,644,8.94
2014,Songkhla,SuphanBuri1,4064,4051,2696,663,666,1.98
2014,Satun,NativeRice,25737,25659,9995,388,390,98.17
2014,Satun,PTT1,479,479,222,463,463,1.83
2014,Pattani,NativeRice,63524,62502,23611,372,378,67.38
2014,Pattani,PhotoperiodSensitiveRice,20500,20345,7639,373,375,21.74
2014,Pattani,NonPhotoperiodSensitiveRice,10263,10237,3879,378,379,10.88
2014,Yala,NativeRice,25647,25441,9056,353,356,62.25
2014,Yala,PhotoperiodSensitiveRice,6991,6881,2427,347,353,16.97
2014,Yala,NonPhotoperiodSensitiveRice,8563,8465,3099,362,366,20.78
2014,Narathiwat,NativeRice,40263,34990,13101,325,374,74.03
2014,Narathiwat,PhotoperiodSensitiveRice,7786,6659,2540,326,381,14.31
2014,Narathiwat,NonPhotoperiodSensitiveRice,6345,5328,2092,330,393,11.66
