year,province(ENG),variety ENG,Planting area (rai),Harvested area (rai),Production (ton),Yield by Planting area (kg/rai),Yield by Harvested area (kg/rai),Portion of planting in province (percent)
2013,Chanthaburi,ChaiNat1,1596,1596,775,486,486,6.52
2013,Chanthaburi,PTT1,633,633,311,491,491,2.59
2013,Trat,NativeRice,1549,1549,531,343,343,7.49
2013,Trat,KDML105,11674,11299,4626,396,409,56.45
2013,Trat,PhotoperiodSensitiveRice,2641,2489,1032,391,415,12.77
2013,Trat,NonPhotoperiodSensitiveRice,1772,1772,644,363,363,8.57
2013,Trat,ChaiNat1,1227,1227,602,491,491,5.93
2013,Trat,PTT1,1817,1696,750,413,442,8.79
2013,Rayong,NativeRice,787,787,256,325,325,3.68
2013,Rayong,KDML105,4514,4159,1809,401,435,21.08
2013,Rayong,SuphanBuri60,3103,2798,1094,353,391,14.49
2013,Rayong,PhotoperiodSensitiveRice,927,908,382,412,421,4.33
2013,Rayong,NonPhotoperiodSensitiveRice,5327,4798,2082,391,434,24.88
2013,Rayong,ChaiNat1,1267,1174,568,448,484,5.92
2013,Rayong,PTT1,1574,1574,674,428,428,7.35
2013,Rayong,SuphanBuri1,3911,3549,1729,442,487,18.27
2013,Chon Buri,NativeRice,4197,3825,1479,352,387,5.13
2013,Chon Buri,KDML105,23365,21656,8531,365,394,28.58
2013,Chon Buri,SuphanBuri60,5746,5371,2770,482,516,7.03
2013,Chon Buri,PhotoperiodSensitiveRice,5655,5278,2351,416,445,6.92
2013,Chon Buri,NonPhotoperiodSensitiveRice,25933,24183,12663,488,524,31.72
2013,Chon Buri,ChaiNat1,3236,3236,1717,531,531,3.96
2013,Chon Buri,KhlongLuang1,2390,2282,1301,544,570,2.92
2013,Chon Buri,SupanburiAromaticRice,315,315,173,549,549,0.39
2013,Chon Buri,PTT1,9888,9322,5903,597,633,12.1
2013,Chon Buri,SuphanBuri1,1020,964,620,608,643,1.25
2013,Samut Prakan,SuphanBuri60,9528,9451,7629,801,807,29.28
2013,Samut Prakan,NonPhotoperiodSensitiveRice,21283,21170,17007,799,803,65.41
2013,Samut Prakan,PTT1,1727,1727,1386,803,803,5.31
2013,Samut Sakhon,KDML105,167,167,122,731,731,1.25
2013,Samut Sakhon,PhotoperiodSensitiveRice,370,370,224,605,605,2.76
2013,Samut Sakhon,NonPhotoperiodSensitiveRice,9620,9520,6854,712,720,71.81
2013,Samut Sakhon,ChaiNat1,1022,1022,651,637,637,7.63
2013,Samut Sakhon,PTT1,1072,1072,669,624,624,8
2013,Samut Sakhon,SuphanBuri1,1146,1146,863,753,753,8.55
2013,Nakhon Pathom,NativeRice,10661,10661,5175,485,485,2.67
2013,Nakhon Pathom,SuphanBuri60,7517,7517,5147,685,685,1.89
2013,Nakhon Pathom,NonPhotoperiodSensitiveRice,297137,296463,227020,764,766,74.52
2013,Nakhon Pathom,ChaiNat1,20739,20739,15579,751,751,5.2
2013,Nakhon Pathom,PTT1,26756,26756,20387,762,762,6.71
2013,Nakhon Pathom,SuphanBuri1,35940,35940,27785,773,773,9.01
2013,Kanchanaburi,NativeRice,55269,54227,19385,351,357,13.13
2013,Kanchanaburi,KDML105,90131,88204,30374,337,344,21.4
2013,Kanchanaburi,SuphanBuri60,6327,6327,3966,627,627,1.5
2013,Kanchanaburi,PhotoperiodSensitiveRice,20354,20354,10971,539,539,4.83
2013,Kanchanaburi,NonPhotoperiodSensitiveRice,42477,42362,31284,736,738,10.09
2013,Kanchanaburi,ChaiNat1,51042,51042,32594,639,639,12.12
2013,Kanchanaburi,SupanburiAromaticRice,2495,2495,2010,806,806,0.59
2013,Kanchanaburi,PTT1,32648,32519,25892,793,796,7.75
2013,Kanchanaburi,SuphanBuri1,120419,119710,102276,849,854,28.59
2013,Ratchaburi,NativeRice,19810,19564,9151,462,468,6
2013,Ratchaburi,KDML105,13321,13060,5109,384,391,4.03
2013,Ratchaburi,SuphanBuri60,5006,5006,2824,564,564,1.52
2013,Ratchaburi,PhotoperiodSensitiveRice,9497,9497,3450,363,363,2.88
2013,Ratchaburi,NonPhotoperiodSensitiveRice,57897,57897,41121,710,710,17.54
2013,Ratchaburi,ChaiNat1,16708,16708,11893,712,712,5.06
2013,Ratchaburi,PTT1,8303,8243,6369,767,773,2.51
2013,Ratchaburi,SuphanBuri1,199613,197518,145946,731,739,60.46
2013,Samut Songkhram,NativeRice,118,118,80,678,678,2.82
2013,Samut Songkhram,NonPhotoperiodSensitiveRice,1713,1713,1205,703,703,41.01
2013,Samut Songkhram,SuphanBuri1,2346,2346,1685,718,718,56.17
2013,Phetchaburi,NativeRice,6136,5938,2449,399,412,1.91
2013,Phetchaburi,KDML105,1330,1265,619,465,489,0.41
2013,Phetchaburi,SuphanBuri60,15249,15249,10152,666,666,4.74
2013,Phetchaburi,PhotoperiodSensitiveRice,36575,36575,22791,623,623,11.36
2013,Phetchaburi,NonPhotoperiodSensitiveRice,117750,115213,84865,721,737,36.59
2013,Phetchaburi,ChaiNat1,47739,46955,34473,722,734,14.83
2013,Phetchaburi,PTT1,6533,6533,4613,706,706,2.03
2013,Phetchaburi,SuphanBuri1,90526,88932,66431,734,747,28.13
2013,Prachuap Khiri Khan,NativeRice,2011,2011,822,409,409,4.4
2013,Prachuap Khiri Khan,RD15,810,810,434,536,536,1.77
2013,Prachuap Khiri Khan,KDML105,2186,2186,972,445,445,4.79
2013,Prachuap Khiri Khan,SuphanBuri60,3480,3360,1788,514,532,7.62
2013,Prachuap Khiri Khan,PhotoperiodSensitiveRice,2066,2066,1119,542,542,4.52
2013,Prachuap Khiri Khan,NonPhotoperiodSensitiveRice,5154,5024,2726,529,543,11.28
2013,Prachuap Khiri Khan,ChaiNat1,20639,19699,12105,587,614,45.18
2013,Prachuap Khiri Khan,KhlongLuang1,587,587,312,532,532,1.29
2013,Prachuap Khiri Khan,PTT1,1984,1917,1127,568,588,4.34
2013,Prachuap Khiri Khan,SuphanBuri1,6766,6504,3813,564,586,14.81
2013,Chumphon,NativeRice,2953,2868,979,332,341,42.11
2013,Chumphon,KDML105,435,435,143,329,329,6.2
2013,Chumphon,PhotoperiodSensitiveRice,874,874,287,328,328,12.46
2013,Chumphon,ChaiNat1,491,491,214,436,436,7
2013,Chumphon,SupanburiAromaticRice,187,187,82,439,439,2.67
2013,Chumphon,PTT1,2073,2031,849,410,418,29.56
2013,Ranong,NativeRice,327,327,106,324,324,37.8
2013,Ranong,KDML105,44,44,13,295,295,5.09
2013,Ranong,PhotoperiodSensitiveRice,359,351,108,301,308,41.5
2013,Ranong,PTT1,135,135,59,437,437,15.61
2013,Surat Thani,NativeRice,525,511,162,309,317,7.1
2013,Surat Thani,KDML105,397,397,116,292,292,5.37
2013,Surat Thani,PhotoperiodSensitiveRice,662,662,212,320,320,8.96
2013,Surat Thani,NonPhotoperiodSensitiveRice,1993,1964,848,425,432,26.97
2013,Surat Thani,ChaiNat1,281,281,97,345,345,3.8
2013,Surat Thani,PTT1,3094,3012,1241,401,412,41.86
2013,Surat Thani,SuphanBuri1,439,439,189,431,431,5.94
2013,Phangnga,NativeRice,784,729,232,296,318,48.67
2013,Phangnga,KDML105,244,232,76,311,328,15.15
2013,Phangnga,PhotoperiodSensitiveRice,223,223,68,305,305,13.84
2013,Phangnga,SupanburiAromaticRice,252,240,92,365,383,15.64
2013,Phangnga,PTT1,108,108,37,343,343,6.7
2013,Phuket,NativeRice,65,65,32,492,492,100
2013,Krabi,NativeRice,1675,1628,514,307,316,33.35
2013,Krabi,KDML105,285,285,79,277,277,5.67
2013,Krabi,PhotoperiodSensitiveRice,2866,2798,877,306,313,57.06
2013,Krabi,PTT1,197,197,76,386,386,3.92
2013,Trang,NativeRice,12052,11911,4550,378,382,93.22
2013,Trang,PhotoperiodSensitiveRice,88,88,39,443,443,0.68
2013,Trang,PTT1,788,788,317,402,402,6.1
2013,Nakhon Si Thammarat,NativeRice,35187,33678,11343,322,337,10.88
2013,Nakhon Si Thammarat,KDML105,3667,3643,1116,304,306,1.13
2013,Nakhon Si Thammarat,SuphanBuri60,14472,14019,5335,369,381,4.48
2013,Nakhon Si Thammarat,PhotoperiodSensitiveRice,38487,37519,12232,318,326,11.9
2013,Nakhon Si Thammarat,NonPhotoperiodSensitiveRice,167198,164259,84707,507,516,51.7
2013,Nakhon Si Thammarat,ChaiNat1,52470,51377,26595,507,518,16.23
2013,Nakhon Si Thammarat,PTT1,5867,5676,2564,437,452,1.81
2013,Nakhon Si Thammarat,SuphanBuri1,6059,5762,1963,324,341,1.87
2013,Phatthalung,NativeRice,63559,60515,22518,354,372,45.01
2013,Phatthalung,PhotoperiodSensitiveRice,25761,24577,9141,355,372,18.25
2013,Phatthalung,NonPhotoperiodSensitiveRice,26825,26825,17497,652,652,19
2013,Phatthalung,ChaiNat1,18781,18781,11751,626,626,13.3
2013,Phatthalung,SupanburiAromaticRice,2391,2391,1421,594,594,1.69
2013,Phatthalung,PTT1,3885,3757,1737,447,462,2.75
2013,Songkhla,NativeRice,101285,85588,41214,407,482,44.46
2013,Songkhla,RD15,655,562,212,324,377,0.29
2013,Songkhla,PhotoperiodSensitiveRice,21496,20053,11357,528,566,9.44
2013,Songkhla,NonPhotoperiodSensitiveRice,61542,55355,40081,651,724,27.01
2013,Songkhla,ChaiNat1,27364,23862,13934,509,584,12.01
2013,Songkhla,SupanburiAromaticRice,324,324,192,593,593,0.14
2013,Songkhla,PTT1,7731,6861,4776,618,696,3.39
2013,Songkhla,SuphanBuri1,7424,7424,4964,669,669,3.26
2013,Satun,NativeRice,29845,29751,11696,392,393,98.17
2013,Satun,KDML105,114,114,31,272,272,0.38
2013,Satun,PhotoperiodSensitiveRice,130,130,41,315,315,0.43
2013,Satun,PTT1,311,311,151,486,486,1.02
2013,Pattani,NativeRice,94322,88837,33198,352,374,100
2013,Yala,NativeRice,42040,41659,14725,350,353,100
2013,Narathiwat,NativeRice,49159,48524,17921,365,369,98.08
2013,Narathiwat,KDML105,85,85,29,341,341,0.17
2013,Narathiwat,ChaiNat1,879,879,381,433,433,1.75
