year,province(ENG),variety ENG,Planting area (rai),Harvested area (rai),Production (ton),Yield by Planting area (kg/rai),Yield by Harvested area (kg/rai),Portion of planting in province (percent)
2020,Khon Kaen,RD6,"1,692,963","1,457,727","502,126",297,344,70.96
2020,Khon Kaen,RD15,"4,324","3,980","1,095",253,275,0.18
2020,Khon Kaen,KDML105,"645,595","547,494","176,007",273,321,27.06
2020,Khon Kaen,SuphanBuri60,0,0,0,0,0,0
2020,Khon Kaen,PhotoperiodSensitiveRice,"21,247","19,801","6,005",283,303,0.89
2020,Khon Kaen,NonPhotoperiodSensitiveRice ,"13,596","12,349","4,440",327,360,0.57
2020,Khon Kaen,ChaiNat1,0,0,0,0,0,0
2020,Khon Kaen,SupanburiAromaticRice,0,0,0,0,0,0
2020,Khon Kaen,PTT1,0,0,0,0,0,0
2020,Khon Kaen,SuphanBuri1,0,0,0,0,0,0
2020,Chaiyaphum,NativeRice,"37,957","35,645","13,705",361,384,2.07
2020,Chaiyaphum,RD6,"728,300","687,021","266,257",366,388,40.14
2020,Chaiyaphum,RD15,"2,483","2,322",956,385,412,0.14
2020,Chaiyaphum,KDML105,"914,473","867,496","317,826",348,366,50.4
2020,Chaiyaphum,SuphanBuri60,0,0,0,0,0,0
2020,Chaiyaphum,PhotoperiodSensitiveRice,"59,994","56,883","20,779",346,365,3.31
2020,Chaiyaphum,NonPhotoperiodSensitiveRice ,"68,339","66,301","25,405",372,383,3.77
2020,Chaiyaphum,ChaiNat1,0,0,0,0,0,0
2020,Chaiyaphum,SupanburiAromaticRice,0,0,0,0,0,0
2020,Chaiyaphum,PTT1,"1,221","1,206",529,433,439,0.07
2020,Chaiyaphum,SuphanBuri1,"1,791","1,791",563,314,314,0.1
2020,Nakhon Ratchasima,NativeRice,"67,181","64,617","24,116",359,373,1.86
2020,Nakhon Ratchasima,RD6,"181,564","175,666","62,972",347,358,5.04
2020,Nakhon Ratchasima,RD15,"40,775","38,387","14,910",366,388,1.13
2020,Nakhon Ratchasima,KDML105,"3,038,828","2,889,505","1,027,710",338,356,84.39
2020,Nakhon Ratchasima,SuphanBuri60,"3,816","3,590","1,622",425,452,0.11
2020,Nakhon Ratchasima,PhotoperiodSensitiveRice,"67,542","65,879","26,127",387,397,1.88
2020,Nakhon Ratchasima,NonPhotoperiodSensitiveRice ,"134,599","127,658","53,261",396,417,3.74
2020,Nakhon Ratchasima,ChaiNat1,"40,555","39,567","13,016",321,329,1.13
2020,Nakhon Ratchasima,SupanburiAromaticRice,404,398,160,396,402,0.01
2020,Nakhon Ratchasima,PTT1,"18,656","18,535","8,085",433,436,0.52
2020,Nakhon Ratchasima,SuphanBuri1,"6,956","6,841","2,941",423,430,0.19
2020,Saraburi,NativeRice,"1,876","1,863",741,395,398,0.59
2020,Saraburi,RD6,0,0,0,0,0,0
2020,Saraburi,RD15,0,0,0,0,0,0
2020,Saraburi,KDML105,"6,924","6,873","2,983",431,434,2.16
2020,Saraburi,SuphanBuri60,"1,863","1,863","1,107",594,594,0.58
2020,Saraburi,PhotoperiodSensitiveRice,"3,347","3,347","1,662",497,497,1.04
2020,Saraburi,NonPhotoperiodSensitiveRice ,"239,444","238,817","150,280",628,629,74.59
2020,Saraburi,ChaiNat1,"2,772","2,755",958,346,348,0.86
2020,Saraburi,SupanburiAromaticRice,0,0,0,0,0,0
2020,Saraburi,PTT1,"36,496","36,302","22,114",606,609,11.37
2020,Saraburi,SuphanBuri1,"28,283","28,143","17,257",610,613,8.81
2020,Lop Buri,NativeRice,"14,715","14,605","5,670",385,388,1.88
2020,Lop Buri,RD6,0,0,0,0,0,0
2020,Lop Buri,RD15,0,0,0,0,0,0
2020,Lop Buri,KDML105,"248,795","246,501","81,150",326,329,31.85
2020,Lop Buri,SuphanBuri60,0,0,0,0,0,0
2020,Lop Buri,PhotoperiodSensitiveRice,"2,134","2,117",526,246,248,0.27
2020,Lop Buri,NonPhotoperiodSensitiveRice ,"258,869","255,946","146,013",564,570,33.14
2020,Lop Buri,ChaiNat1,"39,900","39,731","17,675",443,445,5.11
2020,Lop Buri,SupanburiAromaticRice,0,0,0,0,0,0
2020,Lop Buri,PTT1,"212,657","209,835","131,806",620,628,27.22
2020,Lop Buri,SuphanBuri1,"4,157","3,979","2,182",525,548,0.53
2020,Sing Buri,NativeRice,"3,905","3,885","1,885",483,485,1.43
2020,Sing Buri,RD6,322,319,163,506,511,0.12
2020,Sing Buri,RD15,0,0,0,0,0,0
2020,Sing Buri,KDML105,"9,008","8,994","3,864",429,430,3.29
2020,Sing Buri,SuphanBuri60,0,0,0,0,0,0
2020,Sing Buri,PhotoperiodSensitiveRice,276,276,150,543,543,0.1
2020,Sing Buri,NonPhotoperiodSensitiveRice ,"145,299","144,370","100,680",693,697,53.01
2020,Sing Buri,ChaiNat1,0,0,0,0,0,0
2020,Sing Buri,SupanburiAromaticRice,0,0,0,0,0,0
2020,Sing Buri,PTT1,"111,014","110,565","83,815",755,758,40.5
2020,Sing Buri,SuphanBuri1,"4,255","4,209","2,938",690,698,1.55
2020,Chai Nat,NativeRice,662,655,258,390,394,0.08
2020,Chai Nat,RD6,0,0,0,0,0,0
2020,Chai Nat,RD15,0,0,0,0,0,0
2020,Chai Nat,KDML105,"22,458","22,383","8,970",399,401,2.69
2020,Chai Nat,SuphanBuri60,220,220,89,405,405,0.03
2020,Chai Nat,PhotoperiodSensitiveRice,105,105,52,495,495,0.01
2020,Chai Nat,NonPhotoperiodSensitiveRice ,"627,132","621,821","385,990",615,621,75.03
2020,Chai Nat,ChaiNat1,"1,792","1,780",700,391,393,0.21
2020,Chai Nat,SupanburiAromaticRice,0,0,0,0,0,0
2020,Chai Nat,PTT1,"180,145","179,159","120,337",668,672,21.55
2020,Chai Nat,SuphanBuri1,"3,355","3,321","2,248",670,677,0.4
2020,Suphan Buri,NativeRice,"2,208","2,206","1,150",521,521,0.2
2020,Suphan Buri,RD6,0,0,0,0,0,0
2020,Suphan Buri,RD15,0,0,0,0,0,0
2020,Suphan Buri,KDML105,"95,845","95,392","42,805",447,449,8.28
2020,Suphan Buri,SuphanBuri60,0,0,0,0,0,0
2020,Suphan Buri,PhotoperiodSensitiveRice,0,0,0,0,0,0
2020,Suphan Buri,NonPhotoperiodSensitiveRice ,"850,402","830,777","590,600",694,711,73.49
2020,Suphan Buri,ChaiNat1,0,0,0,0,0,0
2020,Suphan Buri,SupanburiAromaticRice,0,0,0,0,0,0
2020,Suphan Buri,PTT1,"204,452","204,038","151,422",741,742,17.67
2020,Suphan Buri,SuphanBuri1,"4,186","4,172","2,455",586,588,0.36
2020,Ang Thong,NativeRice,"7,710","7,703","4,315",560,560,2.89
2020,Ang Thong,RD6,0,0,0,0,0,0
2020,Ang Thong,RD15,0,0,0,0,0,0
2020,Ang Thong,KDML105,"6,884","6,872","3,005",437,437,2.59
2020,Ang Thong,SuphanBuri60,303,303,174,574,574,0.11
2020,Ang Thong,PhotoperiodSensitiveRice,"4,015","4,012","2,404",599,599,1.51
2020,Ang Thong,NonPhotoperiodSensitiveRice ,"145,411","144,845","97,160",668,671,54.64
2020,Ang Thong,ChaiNat1,551,549,343,623,625,0.21
2020,Ang Thong,SupanburiAromaticRice,0,0,0,0,0,0
2020,Ang Thong,PTT1,"100,365","100,233","71,960",717,718,37.72
2020,Ang Thong,SuphanBuri1,870,868,466,536,537,0.33
2020,Ayutthaya,NativeRice,"20,234","20,138","8,559",423,425,2.6
2020,Ayutthaya,RD6,0,0,0,0,0,0
2020,Ayutthaya,RD15,0,0,0,0,0,0
2020,Ayutthaya,KDML105,"5,466","5,466","2,347",429,429,0.71
2020,Ayutthaya,SuphanBuri60,"1,177","1,177",497,422,422,0.15
2020,Ayutthaya,PhotoperiodSensitiveRice,"5,110","5,097","2,463",482,483,0.66
2020,Ayutthaya,NonPhotoperiodSensitiveRice ,"683,959","681,873","455,043",665,667,88.27
2020,Ayutthaya,ChaiNat1,"1,979","1,979","1,192",602,602,0.26
2020,Ayutthaya,SupanburiAromaticRice,0,0,0,0,0,0
2020,Ayutthaya,PTT1,"32,652","32,622","22,829",699,700,4.21
2020,Ayutthaya,SuphanBuri1,"24,299","24,237","16,461",677,679,3.14
2020,Nonthaburi,NativeRice,0,0,0,0,0,0
2020,Nonthaburi,RD6,0,0,0,0,0,0
2020,Nonthaburi,RD15,0,0,0,0,0,0
2020,Nonthaburi,KDML105,0,0,0,0,0,0
2020,Nonthaburi,SuphanBuri60,0,0,0,0,0,0
2020,Nonthaburi,PhotoperiodSensitiveRice,0,0,0,0,0,0
2020,Nonthaburi,NonPhotoperiodSensitiveRice ,"87,300","87,186","59,781",685,686,98.3
2020,Nonthaburi,ChaiNat1,0,0,0,0,0,0
2020,Nonthaburi,SupanburiAromaticRice,0,0,0,0,0,0
2020,Nonthaburi,PTT1,"1,239","1,239",891,719,719,1.4
2020,Nonthaburi,SuphanBuri1,265,265,193,728,728,0.3
2020,Bangkok Metropolis,NativeRice,0,0,0,0,0,0
2020,Bangkok Metropolis,RD6,0,0,0,0,0,0
2020,Bangkok Metropolis,RD15,0,0,0,0,0,0
2020,Bangkok Metropolis,KDML105,0,0,0,0,0,0
2020,Bangkok Metropolis,SuphanBuri60,0,0,0,0,0,0
2020,Bangkok Metropolis,PhotoperiodSensitiveRice,386,386,258,668,668,0.46
2020,Bangkok Metropolis,NonPhotoperiodSensitiveRice ,"59,485","59,447","40,594",682,683,71.58
2020,Bangkok Metropolis,ChaiNat1,0,0,0,0,0,0
2020,Bangkok Metropolis,SupanburiAromaticRice,0,0,0,0,0,0
2020,Bangkok Metropolis,PTT1,"23,042","23,035","15,802",686,686,27.73
2020,Bangkok Metropolis,SuphanBuri1,188,188,127,676,676,0.23
2020,Pathum Thani,NativeRice,0,0,0,0,0,0
2020,Pathum Thani,RD6,0,0,0,0,0,0
2020,Pathum Thani,RD15,0,0,0,0,0,0
2020,Pathum Thani,KDML105,0,0,0,0,0,0
2020,Pathum Thani,SuphanBuri60,0,0,0,0,0,0
2020,Pathum Thani,PhotoperiodSensitiveRice,590,590,226,383,383,0.19
2020,Pathum Thani,NonPhotoperiodSensitiveRice ,"269,631","269,303","190,271",706,707,86.63
2020,Pathum Thani,ChaiNat1,0,0,0,0,0,0
2020,Pathum Thani,SupanburiAromaticRice,0,0,0,0,0,0
2020,Pathum Thani,PTT1,"38,588","38,561","26,433",685,685,12.4
2020,Pathum Thani,SuphanBuri1,"2,428","2,428","1,681",692,692,0.78
2020,Nakhon Nayok,NativeRice,"28,685","28,622","10,780",376,377,7.92
2020,Nakhon Nayok,RD6,0,0,0,0,0,0
2020,Nakhon Nayok,RD15,0,0,0,0,0,0
2020,Nakhon Nayok,KDML105,"31,980","31,680","11,859",371,374,8.82
2020,Nakhon Nayok,SuphanBuri60,410,410,175,427,427,0.11
2020,Nakhon Nayok,PhotoperiodSensitiveRice,"66,583","66,217","36,381",546,549,18.37
2020,Nakhon Nayok,NonPhotoperiodSensitiveRice ,"214,108","213,008","129,343",604,607,59.07
2020,Nakhon Nayok,ChaiNat1,"2,394","2,394","1,009",421,421,0.66
2020,Nakhon Nayok,SupanburiAromaticRice,0,0,0,0,0,0
2020,Nakhon Nayok,PTT1,"11,247","11,227","6,346",564,565,3.1
2020,Nakhon Nayok,SuphanBuri1,"7,057","7,040","4,475",634,636,1.95
2020,Prachin Buri,NativeRice,"30,769","30,394","9,302",302,306,7.38
2020,Prachin Buri,RD6,463,463,190,410,410,0.11
2020,Prachin Buri,RD15,0,0,0,0,0,0
2020,Prachin Buri,KDML105,"81,900","78,443","25,455",311,325,19.64
2020,Prachin Buri,SuphanBuri60,"3,790","3,754","1,520",401,405,0.91
2020,Prachin Buri,PhotoperiodSensitiveRice,"139,572","138,072","50,304",360,364,33.47
2020,Prachin Buri,NonPhotoperiodSensitiveRice ,"152,347","150,516","77,041",506,512,36.53
2020,Prachin Buri,ChaiNat1,"1,934","1,934",674,349,349,0.46
2020,Prachin Buri,SupanburiAromaticRice,0,0,0,0,0,0
2020,Prachin Buri,PTT1,"6,246","6,195","3,222",516,520,1.5
2020,Prachin Buri,SuphanBuri1,0,0,0,0,0,0
2020,Chachoengsao,NativeRice,"7,098","7,085","3,221",454,455,1.18
2020,Chachoengsao,RD6,"1,952","1,952",922,472,472,0.33
2020,Chachoengsao,RD15,0,0,0,0,0,0
2020,Chachoengsao,KDML105,"87,514","86,418","35,432",405,410,14.66
2020,Chachoengsao,SuphanBuri60,"6,732","6,663","4,523",672,679,1.13
2020,Chachoengsao,PhotoperiodSensitiveRice,"42,613","42,116","26,420",620,627,7.14
2020,Chachoengsao,NonPhotoperiodSensitiveRice ,"391,552","386,857","251,894",643,651,65.57
2020,Chachoengsao,ChaiNat1,0,0,0,0,0,0
2020,Chachoengsao,SupanburiAromaticRice,0,0,0,0,0,0
2020,Chachoengsao,PTT1,"49,814","48,663","31,039",623,638,8.34
2020,Chachoengsao,SuphanBuri1,"9,873","9,791","5,454",552,557,1.65
2020,Sa Kaeo,NativeRice,"9,224","6,441","2,036",221,316,1.24
2020,Sa Kaeo,RD6,"13,091","10,760","3,415",261,317,1.75
2020,Sa Kaeo,RD15,0,0,0,0,0,0
2020,Sa Kaeo,KDML105,"680,149","618,886","190,895",281,308,90.88
2020,Sa Kaeo,SuphanBuri60,0,0,0,0,0,0
2020,Sa Kaeo,PhotoperiodSensitiveRice,"27,798","25,404","8,072",290,318,3.71
2020,Sa Kaeo,NonPhotoperiodSensitiveRice ,"16,119","15,070","4,954",307,329,2.15
2020,Sa Kaeo,ChaiNat1,0,0,0,0,0,0
2020,Sa Kaeo,SupanburiAromaticRice,0,0,0,0,0,0
2020,Sa Kaeo,PTT1,"2,026","1,954",817,403,418,0.27
2020,Sa Kaeo,SuphanBuri1,0,0,0,0,0,0
2020,Chanthaburi,NativeRice,929,910,323,348,355,7.08
2020,Chanthaburi,RD6,0,0,0,0,0,0
2020,Chanthaburi,RD15,0,0,0,0,0,0
2020,Chanthaburi,KDML105,"10,710","10,595","3,830",358,361,81.56
2020,Chanthaburi,SuphanBuri60,0,0,0,0,0,0
2020,Chanthaburi,PhotoperiodSensitiveRice,0,0,0,0,0,0
2020,Chanthaburi,NonPhotoperiodSensitiveRice ,"1,049","1,044",463,441,443,7.99
2020,Chanthaburi,ChaiNat1,108,108,38,352,352,0.82
2020,Chanthaburi,SupanburiAromaticRice,0,0,0,0,0,0
2020,Chanthaburi,PTT1,335,335,171,510,510,2.55
2020,Chanthaburi,SuphanBuri1,0,0,0,0,0,0
2020,Trat,NativeRice,295,295,97,329,329,2.09
2020,Trat,RD6,0,0,0,0,0,0
2020,Trat,RD15,0,0,0,0,0,0
2020,Trat,KDML105,"11,374","11,176","4,921",433,440,80.59
2020,Trat,SuphanBuri60,0,0,0,0,0,0
2020,Trat,PhotoperiodSensitiveRice,326,318,148,454,465,2.31
2020,Trat,NonPhotoperiodSensitiveRice ,"1,261","1,251",585,464,468,8.93
2020,Trat,ChaiNat1,0,0,0,0,0,0
2020,Trat,SupanburiAromaticRice,0,0,0,0,0,0
2020,Trat,PTT1,858,849,425,495,501,6.08
2020,Trat,SuphanBuri1,0,0,0,0,0,0
2020,Rayong,NativeRice,496,487,223,450,458,4.93
2020,Rayong,RD6,0,0,0,0,0,0
2020,Rayong,RD15,0,0,0,0,0,0
2020,Rayong,KDML105,"2,306","2,296",943,409,411,22.99
2020,Rayong,SuphanBuri60,321,321,149,464,464,3.2
2020,Rayong,PhotoperiodSensitiveRice,108,108,46,426,426,1.08
2020,Rayong,NonPhotoperiodSensitiveRice ,"5,428","5,393","2,796",515,518,54.11
2020,Rayong,ChaiNat1,68,68,31,456,456,0.68
2020,Rayong,SupanburiAromaticRice,0,0,0,0,0,0
2020,Rayong,PTT1,736,728,392,533,538,7.34
2020,Rayong,SuphanBuri1,569,561,342,601,610,5.67
2020,Chon Buri,NativeRice,340,328,111,326,338,0.51
2020,Chon Buri,RD6,0,0,0,0,0,0
2020,Chon Buri,RD15,0,0,0,0,0,0
2020,Chon Buri,KDML105,"17,652","17,365","7,400",419,426,26.17
2020,Chon Buri,SuphanBuri60,970,959,493,508,514,1.44
2020,Chon Buri,PhotoperiodSensitiveRice,"1,182","1,170",455,385,389,1.75
2020,Chon Buri,NonPhotoperiodSensitiveRice ,"34,252","32,960","15,772",460,479,50.79
2020,Chon Buri,ChaiNat1,277,277,98,354,354,0.41
2020,Chon Buri,SupanburiAromaticRice,0,0,0,0,0,0
2020,Chon Buri,PTT1,"12,649","12,210","6,733",532,551,18.75
2020,Chon Buri,SuphanBuri1,122,122,54,443,443,0.18
2020,Samut Prakan,NativeRice,0,0,0,0,0,0
2020,Samut Prakan,RD6,0,0,0,0,0,0
2020,Samut Prakan,RD15,0,0,0,0,0,0
2020,Samut Prakan,KDML105,0,0,0,0,0,0
2020,Samut Prakan,SuphanBuri60,225,225,140,622,622,1.21
2020,Samut Prakan,PhotoperiodSensitiveRice,149,149,96,644,644,0.8
2020,Samut Prakan,NonPhotoperiodSensitiveRice ,"14,672","14,605","11,051",753,757,79.09
2020,Samut Prakan,ChaiNat1,0,0,0,0,0,0
2020,Samut Prakan,SupanburiAromaticRice,0,0,0,0,0,0
2020,Samut Prakan,PTT1,"3,506","3,506","2,488",710,710,18.9
2020,Samut Prakan,SuphanBuri1,0,0,0,0,0,0
2020,Samut Sakhon,NativeRice,0,0,0,0,0,0
2020,Samut Sakhon,RD6,0,0,0,0,0,0
2020,Samut Sakhon,RD15,0,0,0,0,0,0
2020,Samut Sakhon,KDML105,0,0,0,0,0,0
2020,Samut Sakhon,SuphanBuri60,0,0,0,0,0,0
2020,Samut Sakhon,PhotoperiodSensitiveRice,378,375,276,730,736,7.39
2020,Samut Sakhon,NonPhotoperiodSensitiveRice ,"4,563","4,525","3,184",698,704,89.3
2020,Samut Sakhon,ChaiNat1,0,0,0,0,0,0
2020,Samut Sakhon,SupanburiAromaticRice,0,0,0,0,0,0
2020,Samut Sakhon,PTT1,76,76,49,645,645,1.49
2020,Samut Sakhon,SuphanBuri1,93,93,52,559,559,1.82
2020,Nakhon Pathom,NativeRice,243,243,147,605,605,0.09
2020,Nakhon Pathom,RD6,0,0,0,0,0,0
2020,Nakhon Pathom,RD15,0,0,0,0,0,0
2020,Nakhon Pathom,KDML105,"1,158","1,158",538,465,465,0.43
2020,Nakhon Pathom,SuphanBuri60,0,0,0,0,0,0
2020,Nakhon Pathom,PhotoperiodSensitiveRice,"1,731","1,731","1,275",737,737,0.64
2020,Nakhon Pathom,NonPhotoperiodSensitiveRice ,"240,064","238,953","181,713",757,760,88.49
2020,Nakhon Pathom,ChaiNat1,532,532,359,675,675,0.2
2020,Nakhon Pathom,SupanburiAromaticRice,0,0,0,0,0,0
2020,Nakhon Pathom,PTT1,"23,095","23,059","17,931",776,778,8.51
2020,Nakhon Pathom,SuphanBuri1,"4,456","4,442","2,873",645,647,1.64
2020,Kanchanaburi,NativeRice,"8,822","8,712","2,895",328,332,2.39
2020,Kanchanaburi,RD6,0,0,0,0,0,0
2020,Kanchanaburi,RD15,0,0,0,0,0,0
2020,Kanchanaburi,KDML105,"121,286","119,668","42,334",349,354,32.98
2020,Kanchanaburi,SuphanBuri60,183,183,98,536,536,0.05
2020,Kanchanaburi,PhotoperiodSensitiveRice,"2,825","2,796","1,084",384,388,0.77
2020,Kanchanaburi,NonPhotoperiodSensitiveRice ,"55,229","54,416","32,586",590,599,15.02
2020,Kanchanaburi,ChaiNat1,"1,856","1,831","1,151",620,629,0.5
2020,Kanchanaburi,SupanburiAromaticRice,612,607,327,534,539,0.17
2020,Kanchanaburi,PTT1,"106,576","105,201","83,373",782,793,28.98
2020,Kanchanaburi,SuphanBuri1,"70,393","69,302","55,590",790,802,19.14
2020,Ratchaburi,NativeRice,592,592,195,329,329,0.25
2020,Ratchaburi,RD6,0,0,0,0,0,0
2020,Ratchaburi,RD15,0,0,0,0,0,0
2020,Ratchaburi,KDML105,"6,061","6,028","2,072",342,344,2.53
2020,Ratchaburi,SuphanBuri60,141,141,59,418,418,0.06
2020,Ratchaburi,PhotoperiodSensitiveRice,"1,247","1,247",451,362,362,0.52
2020,Ratchaburi,NonPhotoperiodSensitiveRice ,"38,686","38,519","26,048",673,676,16.16
2020,Ratchaburi,ChaiNat1,"5,418","5,396","3,461",639,641,2.26
2020,Ratchaburi,SupanburiAromaticRice,0,0,0,0,0,0
2020,Ratchaburi,PTT1,"55,610","54,767","39,145",704,715,23.23
2020,Ratchaburi,SuphanBuri1,"131,622","130,815","90,937",691,695,54.99
2020,Samut Songkhram,NativeRice,0,0,0,0,0,0
2020,Samut Songkhram,RD6,0,0,0,0,0,0
2020,Samut Songkhram,RD15,0,0,0,0,0,0
2020,Samut Songkhram,KDML105,0,0,0,0,0,0
2020,Samut Songkhram,SuphanBuri60,0,0,0,0,0,0
2020,Samut Songkhram,PhotoperiodSensitiveRice,0,0,0,0,0,0
2020,Samut Songkhram,NonPhotoperiodSensitiveRice ,"1,629","1,623","1,142",701,704,73.08
2020,Samut Songkhram,ChaiNat1,127,127,82,646,646,5.7
2020,Samut Songkhram,SupanburiAromaticRice,0,0,0,0,0,0
2020,Samut Songkhram,PTT1,0,0,0,0,0,0
2020,Samut Songkhram,SuphanBuri1,473,472,316,668,669,21.22
2020,Phetchaburi,NativeRice,"4,735","4,735","2,270",479,479,1.67
2020,Phetchaburi,RD6,0,0,0,0,0,0
2020,Phetchaburi,RD15,0,0,0,0,0,0
2020,Phetchaburi,KDML105,658,658,297,451,451,0.23
2020,Phetchaburi,SuphanBuri60,797,797,418,524,524,0.28
2020,Phetchaburi,PhotoperiodSensitiveRice,"8,078","8,067","4,160",515,516,2.84
2020,Phetchaburi,NonPhotoperiodSensitiveRice ,"159,812","158,823","109,016",682,686,56.25
2020,Phetchaburi,ChaiNat1,"45,071","45,001","31,813",706,707,15.86
2020,Phetchaburi,SupanburiAromaticRice,0,0,0,0,0,0
2020,Phetchaburi,PTT1,"17,928","17,905","13,847",772,773,6.31
2020,Phetchaburi,SuphanBuri1,"47,050","46,649","35,521",755,761,16.56
2020,Prachuap Khiri Khan,NativeRice,271,271,114,421,421,1.29
2020,Prachuap Khiri Khan,RD6,0,0,0,0,0,0
2020,Prachuap Khiri Khan,RD15,0,0,0,0,0,0
2020,Prachuap Khiri Khan,KDML105,"1,633","1,605",650,398,405,7.71
2020,Prachuap Khiri Khan,SuphanBuri60,0,0,0,0,0,0
2020,Prachuap Khiri Khan,PhotoperiodSensitiveRice,62,62,23,371,371,0.29
2020,Prachuap Khiri Khan,NonPhotoperiodSensitiveRice ,"1,939","1,905",973,502,511,9.15
2020,Prachuap Khiri Khan,ChaiNat1,"7,759","7,674","4,360",562,568,36.62
2020,Prachuap Khiri Khan,SupanburiAromaticRice,0,0,0,0,0,0
2020,Prachuap Khiri Khan,PTT1,"9,232","9,068","5,466",592,603,43.58
2020,Prachuap Khiri Khan,SuphanBuri1,289,289,186,644,644,1.36
2020,Chumphon,NativeRice,513,513,205,400,400,16.17
2020,Chumphon,RD6,0,0,0,0,0,0
2020,Chumphon,RD15,0,0,0,0,0,0
2020,Chumphon,KDML105,0,0,0,0,0,0
2020,Chumphon,SuphanBuri60,0,0,0,0,0,0
2020,Chumphon,PhotoperiodSensitiveRice,229,229,86,376,376,7.21
2020,Chumphon,NonPhotoperiodSensitiveRice ,260,260,105,404,404,8.19
2020,Chumphon,ChaiNat1,0,0,0,0,0,0
2020,Chumphon,SupanburiAromaticRice,0,0,0,0,0,0
2020,Chumphon,PTT1,"2,172","2,172",928,427,427,68.43
2020,Chumphon,SuphanBuri1,0,0,0,0,0,0
2020,Ranong,NativeRice,305,305,116,380,380,45.12
2020,Ranong,RD6,0,0,0,0,0,0
2020,Ranong,RD15,0,0,0,0,0,0
2020,Ranong,KDML105,0,0,0,0,0,0
2020,Ranong,SuphanBuri60,0,0,0,0,0,0
2020,Ranong,PhotoperiodSensitiveRice,127,127,48,378,378,18.79
2020,Ranong,NonPhotoperiodSensitiveRice ,0,0,0,0,0,0
2020,Ranong,ChaiNat1,0,0,0,0,0,0
2020,Ranong,SupanburiAromaticRice,0,0,0,0,0,0
2020,Ranong,PTT1,244,244,90,369,369,36.09
2020,Ranong,SuphanBuri1,0,0,0,0,0,0
2020,Surat Thani,NativeRice,"12,248","12,220","3,308",270,271,34
2020,Surat Thani,RD6,0,0,0,0,0,0
2020,Surat Thani,RD15,0,0,0,0,0,0
2020,Surat Thani,KDML105,709,709,190,268,268,1.97
2020,Surat Thani,SuphanBuri60,0,0,0,0,0,0
2020,Surat Thani,PhotoperiodSensitiveRice,"1,522","1,522",442,290,290,4.22
2020,Surat Thani,NonPhotoperiodSensitiveRice ,"14,181","14,164","4,253",300,300,39.36
2020,Surat Thani,ChaiNat1,0,0,0,0,0,0
2020,Surat Thani,SupanburiAromaticRice,0,0,0,0,0,0
2020,Surat Thani,PTT1,"7,368","7,340","2,515",341,343,20.45
2020,Surat Thani,SuphanBuri1,0,0,0,0,0,0
2020,Phangnga,NativeRice,981,981,278,283,283,35.73
2020,Phangnga,RD6,0,0,0,0,0,0
2020,Phangnga,RD15,0,0,0,0,0,0
2020,Phangnga,KDML105,306,306,103,337,337,11.15
2020,Phangnga,SuphanBuri60,0,0,0,0,0,0
2020,Phangnga,PhotoperiodSensitiveRice,275,275,105,382,382,10.02
2020,Phangnga,NonPhotoperiodSensitiveRice ,451,451,177,392,392,16.43
2020,Phangnga,ChaiNat1,0,0,0,0,0,0
2020,Phangnga,SupanburiAromaticRice,0,0,0,0,0,0
2020,Phangnga,PTT1,732,732,256,350,350,26.67
2020,Phangnga,SuphanBuri1,0,0,0,0,0,0
2020,Phuket,NativeRice,0,0,0,0,0,0
2020,Phuket,RD6,0,0,0,0,0,0
2020,Phuket,RD15,0,0,0,0,0,0
2020,Phuket,KDML105,0,0,0,0,0,0
2020,Phuket,SuphanBuri60,0,0,0,0,0,0
2020,Phuket,PhotoperiodSensitiveRice,0,0,0,0,0,0
2020,Phuket,NonPhotoperiodSensitiveRice ,69,69,34,493,493,100
2020,Phuket,ChaiNat1,0,0,0,0,0,0
2020,Phuket,SupanburiAromaticRice,0,0,0,0,0,0
2020,Phuket,PTT1,0,0,0,0,0,0
2020,Phuket,SuphanBuri1,0,0,0,0,0,0
2020,Krabi,NativeRice,"3,554","3,552","1,092",307,307,41.37
2020,Krabi,RD6,0,0,0,0,0,0
2020,Krabi,RD15,0,0,0,0,0,0
2020,Krabi,KDML105,"2,137","2,135",611,286,286,24.88
2020,Krabi,SuphanBuri60,0,0,0,0,0,0
2020,Krabi,PhotoperiodSensitiveRice,"2,851","2,843",909,319,320,33.19
2020,Krabi,NonPhotoperiodSensitiveRice ,48,48,14,292,292,0.56
2020,Krabi,ChaiNat1,0,0,0,0,0,0
2020,Krabi,SupanburiAromaticRice,0,0,0,0,0,0
2020,Krabi,PTT1,0,0,0,0,0,0
2020,Krabi,SuphanBuri1,0,0,0,0,0,0
2020,Trang,NativeRice,"7,388","7,388","2,768",375,375,62.36
2020,Trang,RD6,0,0,0,0,0,0
2020,Trang,RD15,0,0,0,0,0,0
2020,Trang,KDML105,0,0,0,0,0,0
2020,Trang,SuphanBuri60,0,0,0,0,0,0
2020,Trang,PhotoperiodSensitiveRice,0,0,0,0,0,0
2020,Trang,NonPhotoperiodSensitiveRice ,"4,321","4,321","1,818",421,421,36.47
2020,Trang,ChaiNat1,0,0,0,0,0,0
2020,Trang,SupanburiAromaticRice,0,0,0,0,0,0
2020,Trang,PTT1,139,139,64,460,460,1.17
2020,Trang,SuphanBuri1,0,0,0,0,0,0
2020,Nakhon Si Thammarat,NativeRice,"26,611","25,981","9,529",358,367,10.17
2020,Nakhon Si Thammarat,RD6,0,0,0,0,0,0
